test_season,n_train_seasons,selected_candidate,train_rps,test_rps,fresh_rps,bookmaker_rps
2018/19,3,carry_s2_hard_end12,0.21404088702106908,0.20379139964357687,0.20624415237528076,0.19494919356816304
2019/20,4,carry_s0p5_cos_w2_end20,0.2114311814458877,0.21489844047010392,0.2166979861670428,0.20436580486310887
2020/21,5,carry_s0p5_cos_w2_end20,0.21212463325073094,0.2195416839596019,0.22257612329562862,0.19660036777818987
2021/22,6,carry_s0p5_cos_w2_end20,0.2133608083688761,0.2118877246315831,0.21339850456364354,0.20248366317160452
2022/23,7,carry_s0p5_cos_w2_end20,0.21315036783497712,0.22039705244351954,0.22002704265269082,0.20454113005547817
2023/24,8,carry_s0p5_cos_w2_end20,0.2140562034110449,0.2019080210829464,0.20046403506039834,0.1843257678746629
2024/25,9,carry_s0p5_hard_end20,0.2126910711648193,0.21820466533229682,0.2225387055563473,0.2019175530385194
2025/26,10,carry_s0p5_cos_w6_end24,0.213179013155568,0.20584806329120925,0.20666298424383575,0.1898701825422491
