candidate,reference,n,rps_advantage,ci_low,ci_high
level_all10:cosine_taper_k30,level_all10:midseason_reset,918,7.659003542429505e-05,-0.0009543939437083646,0.0010982005274345727
level_all10:cosine_taper_k30,level_all10:cosine_taper_k25,918,0.00024881035399354495,-0.0001811287297642398,0.0006747815201678649
level_all10:cosine_taper_k30,level_all10:soft_blend_h10,918,0.0003295699450207276,-0.0005627900369761249,0.0011732334996762868
level_all10:cosine_taper_k30,level_all10:soft_blend_h17,918,0.00040191133108150707,-0.0004773137341501937,0.0013049114729270408
level_all10:cosine_taper_k30,level_all10:soft_blend_h6,918,0.0007716027162238307,-0.0006942864232961087,0.0021922349167677892
level_all10:cosine_taper_k30,level_all10:cosine_taper_k18,918,0.0008454324454096632,-0.0002644021003371881,0.001968130688829128
level_all10:cosine_taper_k30,level_all10:soft_blend_h3,918,0.0018454463348751217,-0.0004916995473382824,0.004094070430239161
