test_season,n_train_seasons,selected_candidate,train_rps,test_rps,fresh_rps,bookmaker_rps
2018/19,3,carry_s1_hard_end12,0.20865173458800676,0.20191678163897184,0.20178753541811834,0.19494919356816304
2019/20,4,carry_s1_cos_w2_end16,0.20695066297420206,0.21279858425029666,0.2138806781943783,0.20436580486310887
2020/21,5,carry_s1_cos_w4_end16,0.20808929669928214,0.204530400585423,0.20717248264752217,0.19660036777818987
2021/22,6,carry_s1_cos_w2_end14,0.20749429864663974,0.2052491816605334,0.2059696911421452,0.20248366317160452
2022/23,7,carry_s1_hard_end14,0.20716558674166258,0.21168922890564973,0.21258088046026585,0.20454113005547817
2023/24,8,carry_s1_cos_w4_end16,0.20772734051205066,0.19252657750614566,0.19241212947131972,0.1843257678746629
2024/25,9,carry_s1_hard_end14,0.2060359847267783,0.20820618883506453,0.20937346483847327,0.2019175530385194
2025/26,10,carry_s1_hard_end14,0.20625300513760694,0.1985928551273089,0.20010414579431154,0.1898701825422491
