test_season,n_train_seasons,selected_candidate,train_rps,test_rps,fresh_rps,bookmaker_rps
2018/19,3,carry_s1_hard_end4,0.20894707548774452,0.2016308619586565,0.2014291443627473,0.19494919356816304
2019/20,4,carry_s1_cos_w2_end10,0.20698782344286673,0.21195004292655056,0.21294240878376133,0.20436580486310887
2020/21,5,carry_s1_cos_w2_end10,0.2079802673396035,0.2067113943078803,0.20784804724640357,0.19660036777818987
2021/22,6,carry_s1_cos_w4_end22,0.2076852806064462,0.20389733448873903,0.20550158176346559,0.20248366317160452
2022/23,7,carry_s1_cos_w2_end22,0.20711773309318493,0.2103650916473682,0.2121458445954549,0.20454113005547817
2023/24,8,carry_s1_cos_w2_end22,0.20752365291245783,0.19450742667601106,0.19190808160013437,0.1843257678746629
2024/25,9,carry_s1_cos_w2_end30,0.20592635441144383,0.20918086235896124,0.20947682232868411,0.2019175530385194
2025/26,10,carry_s1_cos_w2_end30,0.20625180520619554,0.19954143702049257,0.20233424113131265,0.1898701825422491
