candidate,rps
bookmaker,0.1920378344851438
carry_s1_hard_end18,0.19783243645945126
carry_s1_cos_w2_end18,0.19784863469401068
carry_s1_cos_w6_end20,0.19789140876283323
carry_s1_cos_w4_end20,0.197893921350479
carry_s1_cos_w4_end18,0.19789496616467422
carry_s1_cos_w6_end22,0.1979244616184763
carry_s1_hard_end16,0.19793293867860823
carry_s1_cos_w2_end22,0.19794578319211062
carry_s1_cos_w2_end16,0.19794890803360088
carry_s1_hard_end22,0.19794948799328027
carry_s1_cos_w4_end22,0.1979607932831796
carry_s1_cos_w2_end20,0.1979664111489844
carry_s1_cos_w6_end18,0.19797210085910186
carry_s1_hard_end20,0.19800212226664418
carry_s1_cos_w6_end24,0.1980124685220111
carry_s1_cos_w2_end10,0.19804425386253607
carry_s1_cos_w4_end16,0.19805521967836234
carry_s1_hard_end12,0.1980562867782734
carry_s1_cos_w4_end24,0.19807001743194808
carry_s1_hard_end10,0.19807314761611106
carry_s1_cos_w4_end12,0.19807842475154144
carry_s1_cos_w6_end16,0.19807857460207356
carry_s1_cos_w6_end14,0.19808959166704196
carry_s1_cos_w2_end12,0.19809412442097465
carry_s1_cos_w6_end12,0.19810850887642445
carry_s1_cos_w4_end14,0.1981097134618879
carry_s1_cos_w4_end10,0.19814811320638814
carry_s1_cos_w2_end14,0.19815502161612428
carry_s1_hard_end14,0.19816816623054082
carry_s1_cos_w6_end26,0.19818045931432812
carry_s1_cos_w2_end24,0.19821500064819425
carry_s1_hard_end8,0.19824794111425567
carry_s1_hard_end24,0.1982564261044705
carry_s1_cos_w6_end10,0.19828232702298945
carry_s1_cos_w4_end26,0.19829571273314806
carry_s1_cos_w2_end8,0.19830025442486354
carry_s1_cos_w2_end30,0.19830359645454718
carry_s1_always,0.1983150089471087
carry_s1_cos_w4_end30,0.19831969865514976
carry_s1_cos_w6_end28,0.1983289268238255
carry_s1_cos_w6_end30,0.1983400713270895
carry_s1_hard_end30,0.1983515597283481
carry_s1_hard_end28,0.19835716623955799
carry_s1_cos_w2_end28,0.19835951640903304
carry_s1_cos_w4_end28,0.19836421459572168
carry_s1_cos_w2_end26,0.19836670883980867
carry_s1_hard_end26,0.19837248999527818
carry_s1_cos_w4_end8,0.19843191884886055
carry_s1_hard_end6,0.19848488616510002
carry_s1_cos_w2_end6,0.19860707211039902
carry_s1_cos_w6_end8,0.19862543640663008
carry_s1_cos_w4_end6,0.19884085574293012
carry_s1_cos_w6_end6,0.19895377342840043
carry_s1_hard_end4,0.19897296167583475
carry_s1_cos_w2_end4,0.19910012962665402
carry_s1_cos_w4_end4,0.19920561202473644
carry_s1_cos_w6_end4,0.19920561202473644
fresh_always,0.19938371437320465
