summer_variance_scale,matchday,rps_fresh,rps_carry,n,fresh_minus_carry
1.0,1,0.2123002822989243,0.2138644611094572,27,-0.0015641788105328902
1.0,2,0.20433348812580993,0.19824636047729458,27,0.00608712764851535
1.0,3,0.21795299634997226,0.20851035347737795,27,0.009442642872594303
1.0,4,0.20884971895880705,0.20131676389945696,27,0.007532955059350088
1.0,5,0.21018568560771508,0.20112407330208515,27,0.009061612305629935
1.0,6,0.22851435849947185,0.2243507472363373,27,0.004163611263134553
1.0,7,0.18969930785325953,0.18580678738768497,27,0.0038925204655745616
1.0,8,0.17120230532006817,0.16351290291313186,27,0.007689402406936302
1.0,9,0.17873092647263153,0.18047734994265235,27,-0.0017464234700208248
1.0,10,0.20135503601660365,0.20368510605481216,27,-0.0023300700382085093
1.0,11,0.14962855125324448,0.14672521272855435,27,0.00290333852469013
1.0,12,0.19486303244053393,0.19803155839636022,27,-0.0031685259558262846
1.0,13,0.19375129513844028,0.19441110807590972,26,-0.000659812937469445
1.0,14,0.24482670482106758,0.2381585677158831,27,0.006668137105184491
1.0,15,0.208932179487368,0.20760257982684416,27,0.0013295996605238447
1.0,16,0.16662834455392242,0.1642373037156474,25,0.002391040838275016
1.0,17,0.18179150436307823,0.18058835561384712,27,0.0012031487492311088
1.0,18,0.19764404053104964,0.20104564583539153,28,-0.003401605304341887
1.0,19,0.20411640484910037,0.20635813160767566,27,-0.0022417267585752854
1.0,20,0.1929456347164953,0.19120745691758742,28,0.0017381777989078917
1.0,21,0.18741085523573667,0.18742384469578732,27,-1.2989460050655266e-05
1.0,22,0.20951357902583695,0.2172931389982604,27,-0.007779559972423439
1.0,23,0.18642840273467737,0.18908473854272104,27,-0.0026563358080436694
1.0,24,0.2233316751437564,0.22686713130097846,28,-0.003535456157222061
1.0,25,0.23372624792507601,0.23400602123467815,27,-0.00027977330960213265
1.0,26,0.19651054769389123,0.19626292787080077,27,0.0002476198230904614
1.0,27,0.21366315884574127,0.21338977097434503,27,0.00027338787139624676
1.0,28,0.20072882340703782,0.19742323019012314,27,0.0033055932169146762
1.0,29,0.20090750169018257,0.20402247352596034,27,-0.0031149718357777745
1.0,30,0.18632460059523173,0.1853600390625518,27,0.0009645615326799306
1.0,31,0.1811187010565289,0.18020419510613828,27,0.0009145059503906372
1.0,32,0.20628688891881147,0.20722523061588383,27,-0.0009383416970723535
1.0,33,0.1927943633864548,0.1950636123333553,27,-0.002269248946900504
1.0,34,0.19883013181150463,0.19625888208846365,27,0.002571249723040986
