strategy,reference,n,rps_advantage,ci_low,ci_high
fixed_preseason,bookmaker,1022,-0.010200847685175965,-0.015043095551118473,-0.005269585530893947
fixed_preseason,soft_blend_h10,1022,0.0001770359277815703,-0.004958915749890117,0.005426253548863253
fixed_preseason,cosine_taper_k30,1022,0.0006574908287477481,-0.004570088922265331,0.00594950487070982
fixed_preseason,current_only,1022,0.000853448695450548,-0.004426225281453585,0.006145577932972299
fixed_preseason,cosine_taper_k18,1022,0.000853448695450548,-0.0043881746821397526,0.006307313040435539
fixed_preseason,midseason_reset,1022,0.000853448695450548,-0.004518393250682098,0.006199250532277004
fixed_preseason,cosine_taper_k25,1022,0.0008537045021190957,-0.0043794202478478145,0.006123904709814479
fixed_preseason,standalone_original,1022,0.001163764889515171,-0.004098623071027249,0.0063505658494100265
fixed_preseason,updating_prior,1022,0.0020723175873224023,-0.0036902668970045242,0.007804804496924389
