season,candidate,rps
2023/24,bookmaker,0.16326920729925004
2023/24,fixed_carry_v2,0.19211404575571006
2023/24,fixed_fresh_v2,0.198068599372006
2023/24,n0_carry_v2,0.24497921204538042
2023/24,n0_fresh_v2,0.24780671219743727
2023/24,n18_carry_v2,0.19484682135280823
2023/24,n18_fresh_v2,0.2005118067099919
2023/24,n72_carry_v2,0.19124114020411176
2023/24,n72_fresh_v2,0.19913221835863013
