season,candidate,rps
2023/24,n72_carry_v2,0.14881386597292434
2023/24,n72_carry_v2,0.17656943521772214
2023/24,n72_carry_v2,0.18230072783952445
2023/24,n72_carry_v2,0.3838609462465469
2023/24,n72_carry_v2,0.2800070808373757
2023/24,n72_carry_v2,0.304903767825818
2023/24,n72_carry_v2,0.16008436061580908
2023/24,n72_carry_v2,0.1406171552464738
2023/24,n72_carry_v2,0.09726211242239662
2023/24,n72_carry_v2,0.2608964862777175
2023/24,n72_carry_v2,0.14685591735860076
2023/24,n72_carry_v2,0.11557717509757451
2023/24,n72_carry_v2,0.27148779331185147
2023/24,n72_carry_v2,0.1260681571492502
2023/24,n72_carry_v2,0.05400339891717227
2023/24,n72_carry_v2,0.2285065910331518
2023/24,n72_carry_v2,0.38958866740282544
2023/24,n72_carry_v2,0.1623125592490221
2023/24,n72_carry_v2,0.059057817735078545
2023/24,n72_carry_v2,0.14601272058201586
2023/24,fixed_fresh_v2,0.21872129097811296
2023/24,fixed_fresh_v2,0.1376758071087485
2023/24,fixed_fresh_v2,0.3273318809695684
2023/24,fixed_fresh_v2,0.2005478362786439
2023/24,fixed_fresh_v2,0.16189016642906723
2023/24,fixed_fresh_v2,0.12426402453134845
2023/24,fixed_fresh_v2,0.1386152493026927
2023/24,fixed_fresh_v2,0.18431734442294076
2023/24,fixed_fresh_v2,0.1138184074240645
2023/24,fixed_fresh_v2,0.18470350375915917
2023/24,fixed_fresh_v2,0.14623230851732813
2023/24,fixed_fresh_v2,0.21811299761668074
2023/24,fixed_fresh_v2,0.2912591959223189
2023/24,fixed_fresh_v2,0.2972030258552173
2023/24,fixed_fresh_v2,0.27467725110978863
2023/24,fixed_fresh_v2,0.1233914588436125
2023/24,fixed_fresh_v2,0.13974375616870288
2023/24,fixed_fresh_v2,0.10008044463911235
2023/24,fixed_fresh_v2,0.1924750926910547
2023/24,fixed_fresh_v2,0.2780027447519047
2023/24,fixed_fresh_v2,0.15979911732974839
2023/24,fixed_fresh_v2,0.07390153792427082
2023/24,fixed_fresh_v2,0.23523945734583065
2023/24,fixed_fresh_v2,0.2627258873855473
2023/24,fixed_fresh_v2,0.21273063368364267
2023/24,fixed_fresh_v2,0.1594509383833122
2023/24,fixed_fresh_v2,0.24041728155785014
2023/24,fixed_fresh_v2,0.16075035470877472
2023/24,fixed_fresh_v2,0.353301789849855
2023/24,fixed_fresh_v2,0.36411872898969344
2023/24,fixed_fresh_v2,0.31866429984814926
2023/24,fixed_fresh_v2,0.16974394499730194
2023/24,fixed_fresh_v2,0.1291774416183863
2023/24,fixed_fresh_v2,0.152650728055475
2023/24,fixed_fresh_v2,0.24687858115519093
2023/24,fixed_fresh_v2,0.14655428557970251
2023/24,fixed_fresh_v2,0.08684447878554538
2023/24,fixed_fresh_v2,0.28559743759661904
2023/24,fixed_fresh_v2,0.16316486686536427
2023/24,fixed_fresh_v2,0.08213033126032014
2023/24,fixed_fresh_v2,0.1961438741263083
2023/24,fixed_fresh_v2,0.4623887773470704
2023/24,fixed_fresh_v2,0.20195423693044673
2023/24,fixed_fresh_v2,0.04697181997293321
2023/24,fixed_fresh_v2,0.14872235312286514
2023/24,fixed_carry_v2,0.15191292714900956
2023/24,fixed_carry_v2,0.13298681233798199
2023/24,fixed_carry_v2,0.32825684316479725
2023/24,fixed_carry_v2,0.2717752275622581
2023/24,fixed_carry_v2,0.1484363457346167
