candidate,rps
bookmaker,0.19891760652088933
carry_s1_hard_end22,0.2056375146644209
carry_s1_cos_w4_end24,0.20567269495286403
carry_s1_hard_end18,0.2056868246128879
carry_s1_cos_w6_end26,0.20569617681166744
carry_s1_cos_w6_end24,0.20569951514514698
carry_s1_cos_w2_end30,0.2057036571227038
carry_s1_cos_w2_end22,0.20570538889023834
carry_s1_always,0.205720734883154
carry_s1_cos_w2_end24,0.20572641150910204
carry_s1_cos_w4_end30,0.20572969967639002
carry_s1_hard_end30,0.20573006974853741
carry_s1_cos_w2_end18,0.20573248133030203
carry_s1_cos_w6_end22,0.20573724389233863
carry_s1_cos_w4_end26,0.20574185574237597
carry_s1_cos_w4_end20,0.20574366763133992
carry_s1_cos_w6_end30,0.20574895755196285
carry_s1_cos_w4_end22,0.20575013943405737
carry_s1_cos_w2_end26,0.20575060074103627
carry_s1_cos_w6_end20,0.20575319672911457
carry_s1_cos_w6_end28,0.205757257906439
carry_s1_hard_end28,0.20575812816791192
carry_s1_hard_end20,0.20577727150269826
carry_s1_cos_w4_end18,0.2057820633278926
carry_s1_hard_end26,0.20578211443917083
carry_s1_cos_w4_end28,0.20578712159843338
carry_s1_cos_w2_end20,0.2057929834556903
carry_s1_cos_w2_end28,0.20580595760049183
carry_s1_cos_w6_end18,0.2058067828686884
carry_s1_cos_w2_end16,0.20582337302035392
carry_s1_hard_end24,0.2058242622513475
carry_s1_hard_end16,0.20582891548219298
carry_s1_cos_w4_end16,0.2058497339724563
carry_s1_hard_end14,0.20587387991601966
carry_s1_cos_w6_end16,0.2058883449788216
carry_s1_cos_w2_end14,0.20591754656709563
carry_s1_cos_w4_end10,0.2059353700258131
carry_s1_cos_w6_end12,0.2059361981102854
carry_s1_cos_w4_end14,0.20594454324513012
carry_s1_cos_w6_end14,0.2059446248466567
carry_s1_cos_w2_end10,0.20594497432248282
carry_s1_hard_end8,0.2059464573431818
carry_s1_hard_end12,0.20595344346188388
carry_s1_hard_end10,0.2059577234681024
carry_s1_cos_w6_end10,0.20595908217750852
carry_s1_cos_w4_end12,0.2059615921402942
carry_s1_cos_w2_end8,0.20596674770522608
carry_s1_cos_w2_end12,0.20598297092972628
carry_s1_cos_w4_end8,0.20600667753569588
carry_s1_hard_end6,0.2060290356175552
carry_s1_cos_w6_end8,0.20607099590079886
carry_s1_cos_w2_end6,0.20607610379606583
carry_s1_cos_w4_end6,0.20615912737163758
carry_s1_hard_end4,0.20619070611032383
carry_s1_cos_w6_end6,0.20621612178955825
carry_s1_cos_w2_end4,0.2062830115386171
carry_s1_cos_w4_end4,0.20635128754561805
carry_s1_cos_w6_end4,0.20635128754561805
fresh_always,0.2065709772885791
