summer_variance_scale,matchday,rps_fresh,rps_carry,n,fresh_minus_carry
1.0,1,0.20666839629419712,0.2038206010542414,99,0.0028477952399557083
1.0,2,0.21960127209135258,0.21654112349595517,99,0.0030601485953974106
1.0,3,0.2122520857042299,0.20523080947890424,99,0.007021276225325668
1.0,4,0.2124593180126852,0.2109715249881403,99,0.0014877930245448812
1.0,5,0.19115882821012642,0.18714982448053763,99,0.004009003729588789
1.0,6,0.21159219500858778,0.2109063202968162,99,0.0006858747117715891
1.0,7,0.20884713088279735,0.2067253442658723,99,0.002121786616925053
1.0,8,0.2089115063070964,0.2092821944001514,99,-0.0003706880930549883
1.0,9,0.19594637858734457,0.1959587387415906,99,-1.236015424602166e-05
1.0,10,0.20503002571424467,0.20749316080289626,99,-0.0024631350886515913
1.0,11,0.20815622179958512,0.20554756649950423,99,0.002608655300080892
1.0,12,0.1911327844325372,0.19187764953481726,99,-0.0007448651022800568
1.0,13,0.21688463150032042,0.21339940149517042,98,0.0034852300051499974
1.0,14,0.21071017728106342,0.2094523464573884,99,0.0012578308236750324
1.0,15,0.22743206215599257,0.2271611022295611,99,0.0002709599264314744
1.0,16,0.1820246035631343,0.1809766552170493,97,0.001047948346084987
1.0,17,0.202620943932599,0.198816632048653,99,0.0038043118839460044
1.0,18,0.23500818006982133,0.23967751816379798,100,-0.004669338093976655
1.0,19,0.1908869345369921,0.1892456256653148,99,0.0016413088716772939
1.0,20,0.21460288431252503,0.21524591036573587,99,-0.0006430260532108434
1.0,21,0.1989973152818415,0.19354750817051977,98,0.005449807111321731
1.0,22,0.19257880781597744,0.19297247354706926,99,-0.00039366573109181346
1.0,23,0.19643894932676098,0.20239470155117362,99,-0.005955752224412636
1.0,24,0.21280330339529321,0.20987698714991448,100,0.0029263162453787295
1.0,25,0.21476648406704946,0.2162893334483757,99,-0.0015228493813262411
1.0,26,0.19190474656970735,0.195028355255015,99,-0.003123608685307644
1.0,27,0.21691568925840102,0.21297654735029006,99,0.003939141908110955
1.0,28,0.1966219488365929,0.1947474433840336,100,0.0018745054525592941
1.0,29,0.20536449207042054,0.20630394566275725,99,-0.0009394535923367142
1.0,30,0.2009952578306663,0.19863880625007935,98,0.002356451580586949
1.0,31,0.21410678928621948,0.2138625196686774,100,0.0002442696175420922
1.0,32,0.18854324506952802,0.18738185492512607,100,0.001161390144401947
1.0,33,0.22328542105334404,0.2249148830174163,99,-0.0016294619640722652
1.0,34,0.21749596447267117,0.21930162447033044,99,-0.0018056599976592758
