candidate,rps
bookmaker,0.18987018254224913
carry_s0p5_always,0.19805315965275322
carry_s0p5_hard_end30,0.1990300302848757
carry_s0p5_hard_end26,0.19904145215161706
carry_s0p5_cos_w2_end30,0.1990622144602855
carry_s0p5_cos_w4_end30,0.1990728526372918
carry_s0p5_cos_w2_end28,0.19907827514960197
carry_s0p5_hard_end28,0.19908111220662936
carry_s0p5_cos_w6_end30,0.19908148786179014
carry_s0p5_cos_w4_end28,0.19911205464011322
carry_s0p5_cos_w2_end26,0.19926571237000534
carry_s0p5_cos_w6_end28,0.19927175325647062
carry_s0p5_cos_w4_end26,0.19945998788935568
carry_s0p5_hard_end24,0.1994728002948644
carry_s0p5_cos_w2_end10,0.19957486096574795
carry_s0p5_hard_end12,0.1995967683136629
carry_s0p5_hard_end10,0.19962603566156506
carry_s0p5_cos_w6_end26,0.19964179362813136
carry_s0p5_cos_w4_end12,0.1996519899947576
carry_s0p5_cos_w2_end24,0.19966419266736396
carry_s0p5_cos_w6_end14,0.19967676222635342
carry_s0p5_cos_w2_end12,0.1996863210025841
carry_s0p5_cos_w6_end12,0.19969553676249982
carry_s0p5_hard_end6,0.19973768038792272
carry_s0p5_cos_w4_end14,0.1997451438743912
carry_s0p5_cos_w4_end10,0.1997509544608597
carry_s0p5_cos_w6_end10,0.19976557088522667
carry_s0p5_cos_w4_end8,0.199804666916158
carry_s0p5_cos_w2_end6,0.19982913104905017
carry_s0p5_hard_end22,0.19984659641650188
carry_s0p5_cos_w4_end24,0.1998484053042912
carry_s0p5_cos_w6_end16,0.19986406431345285
carry_s0p5_cos_w6_end8,0.19987114156066496
carry_s0p5_cos_w2_end8,0.19990489951947468
carry_s0p5_cos_w2_end14,0.19994401184527738
carry_s0p5_cos_w4_end6,0.19997201534466305
carry_s0p5_cos_w4_end16,0.2000118757633801
carry_s0p5_cos_w2_end22,0.20002721810638008
carry_s0p5_cos_w6_end24,0.2000505759096955
carry_s0p5_hard_end14,0.20005194184593286
carry_s0p5_cos_w6_end6,0.20006709557423924
carry_s0p5_hard_end8,0.20007807315538767
carry_s0p5_cos_w6_end18,0.20008290924425107
carry_s0p5_cos_w2_end4,0.2001011969904624
carry_s0p5_cos_w2_end16,0.20011468971974825
carry_s0p5_hard_end18,0.20013432736683187
carry_s0p5_hard_end4,0.20013981152668733
carry_s0p5_cos_w2_end18,0.2001596381640005
carry_s0p5_cos_w4_end18,0.20016472966678095
carry_s0p5_cos_w6_end20,0.20020008890521138
carry_s0p5_cos_w4_end20,0.20025027528140513
carry_s0p5_cos_w6_end22,0.20025103996696222
carry_s0p5_cos_w4_end22,0.20025895723642945
carry_s0p5_hard_end16,0.2002616774229207
carry_s0p5_cos_w6_end4,0.20026887786576922
carry_s0p5_cos_w4_end4,0.20026887786576922
carry_s0p5_cos_w2_end20,0.20039107365957307
carry_s0p5_hard_end20,0.20045941607530884
fresh_always,0.20123437458143745
