test_season,selected_candidate,train_rps,test_rps,baseline_rps,bookmaker_rps
2018/19,n72_carry_v2,0.2082171309648498,0.20529943081311602,0.21705731579819793,0.20391189512124508
2019/20,n72_carry_v2,0.20748770592691634,0.20324271359345175,0.20589557349572282,0.19061505734955453
2020/21,n144_carry_v2,0.20652020293729054,0.186044711195615,0.2565437028892813,0.1778960925973752
2021/22,n144_carry_v2,0.20310762098034463,0.1916234691729358,0.20544977389025196,0.17696452783038824
2022/23,fixed_carry_v2,0.20139316363403437,0.22037565926805153,0.2682672201988654,0.21613707639024382
2023/24,fixed_carry_v2,0.20376597558828652,0.1870145859359208,0.239414738782787,0.16326920729925004
2024/25,fixed_carry_v2,0.201904710071357,0.20762916392569378,0.24985261593843042,0.1847197328622517
2025/26,fixed_carry_v2,0.20247715545679065,0.22009839044692797,0.2409886949202825,0.20339326658427442
