candidate,reference,n,rps_advantage,ci_low,ci_high
level_all10:soft_blend_h17,level_all10:soft_blend_h10,3060,2.717847074420741e-05,-0.0004014228301141285,0.0004581836261317353
level_all10:soft_blend_h17,level_all10:soft_blend_h6,3060,0.0003832879362405073,-0.00043691897407334386,0.0012182361709429394
level_all10:soft_blend_h17,level_all10:cosine_taper_k25,3060,0.0005603092623458618,-3.6435968380839485e-05,0.0011681446570387998
level_all10:soft_blend_h17,level_all10:cosine_taper_k30,3060,0.0005679263848076093,9.34513318636141e-05,0.0010412222504759352
level_all10:soft_blend_h17,level_all10:cosine_taper_k18,3060,0.0005874594357883777,-0.00025023219519522237,0.001456909558105802
level_all10:soft_blend_h17,level_all10:soft_blend_h3,3060,0.0012012956187712983,-9.393957911552665e-05,0.002491905491772906
level_all10:soft_blend_h17,level_all10:midseason_reset,3060,0.0018058159113668493,0.0009293967977806408,0.0027010492547225548
